[2021-12-20 04:47:22 | info | root]: Now training of Implicit-GON is starting. We provide the parameters as the following
[2021-12-20 05:48:51 | info | root]: Test Loss : 0.012205239
[2021-12-20 05:49:04 | info | root]: Epoch : 443
[2021-12-20 05:49:04 | info | root]: Train Loss : 0.008609045
[2021-12-20 05:49:04 | info | root]: Test Loss : 0.012441169
[2021-12-20 05:49:09 | info | root]: Epoch : 444
[2021-12-20 05:49:09 | info | root]: Train Loss : 0.008505231
[2021-12-20 05:49:09 | info | root]: Test Loss : 0.0122677665
[2021-12-20 05:49:15 | info | root]: Epoch : 445
[2021-12-20 05:49:15 | info | root]: Train Loss : 0.0084522115
[2021-12-20 05:49:15 | info | root]: Test Loss : 0.012259461
[2021-12-20 05:49:27 | info | root]: Epoch : 446
[2021-12-20 05:49:27 | info | root]: Train Loss : 0.008118893
[2021-12-20 05:49:27 | info | root]: Test Loss : 0.012048777
[2021-12-20 05:49:37 | info | root]: Epoch : 447
[2021-12-20 05:49:37 | info | root]: Train Loss : 0.008068242
[2021-12-20 05:49:37 | info | root]: Test Loss : 0.01200586
[2021-12-20 05:49:48 | info | root]: Epoch : 448
[2021-12-20 05:49:48 | info | root]: Train Loss : 0.008137036
[2021-12-20 05:49:48 | info | root]: Test Loss : 0.012167457
[2021-12-20 05:49:53 | info | root]: Epoch : 449
[2021-12-20 05:49:53 | info | root]: Train Loss : 0.008144337
[2021-12-20 05:49:53 | info | root]: Test Loss : 0.012034591
[2021-12-20 05:49:58 | info | root]: Epoch : 450
[2021-12-20 05:49:58 | info | root]: Train Loss : 0.008122948
[2021-12-20 05:49:58 | info | root]: Test Loss : 0.012179436
[2021-12-20 05:50:08 | info | root]: Epoch : 451
[2021-12-20 05:50:08 | info | root]: Train Loss : 0.008321057
[2021-12-20 05:50:08 | info | root]: Test Loss : 0.012227222
[2021-12-20 05:50:17 | info | root]: Epoch : 452
[2021-12-20 05:50:17 | info | root]: Train Loss : 0.0081617385
[2021-12-20 05:50:17 | info | root]: Test Loss : 0.012192534
[2021-12-20 05:50:28 | info | root]: Epoch : 453
[2021-12-20 05:50:28 | info | root]: Train Loss : 0.008213966
[2021-12-20 05:50:28 | info | root]: Test Loss : 0.012263157
[2021-12-20 05:50:33 | info | root]: Epoch : 454
[2021-12-20 05:50:33 | info | root]: Train Loss : 0.008769378
[2021-12-20 05:50:33 | info | root]: Test Loss : 0.012775594
[2021-12-20 05:50:39 | info | root]: Epoch : 455
[2021-12-20 05:50:39 | info | root]: Train Loss : 0.008167179
[2021-12-20 05:50:39 | info | root]: Test Loss : 0.012156904
[2021-12-20 05:50:47 | info | root]: Epoch : 456
[2021-12-20 05:50:47 | info | root]: Train Loss : 0.008288677
[2021-12-20 05:50:47 | info | root]: Test Loss : 0.012336453
[2021-12-20 05:50:57 | info | root]: Epoch : 457
[2021-12-20 05:50:57 | info | root]: Train Loss : 0.0079916315
[2021-12-20 05:50:57 | info | root]: Test Loss : 0.011996379
[2021-12-20 05:51:08 | info | root]: Epoch : 458
[2021-12-20 05:51:08 | info | root]: Train Loss : 0.007900945
[2021-12-20 05:51:08 | info | root]: Test Loss : 0.012092901
[2021-12-20 05:51:13 | info | root]: Epoch : 459
[2021-12-20 05:51:13 | info | root]: Train Loss : 0.007831313
[2021-12-20 05:51:13 | info | root]: Test Loss : 0.011995992
[2021-12-20 05:51:18 | info | root]: Epoch : 460
[2021-12-20 05:51:18 | info | root]: Train Loss : 0.008338456
[2021-12-20 05:51:18 | info | root]: Test Loss : 0.012273159
[2021-12-20 05:51:25 | info | root]: Epoch : 461
[2021-12-20 05:51:25 | info | root]: Train Loss : 0.007963385
[2021-12-20 05:51:25 | info | root]: Test Loss : 0.012032893
[2021-12-20 05:51:35 | info | root]: Epoch : 462
[2021-12-20 05:51:35 | info | root]: Train Loss : 0.008076594
[2021-12-20 05:51:35 | info | root]: Test Loss : 0.011780703
[2021-12-20 05:51:45 | info | root]: Epoch : 463
[2021-12-20 05:51:45 | info | root]: Train Loss : 0.007868738
[2021-12-20 05:51:45 | info | root]: Test Loss : 0.012007053
[2021-12-20 05:51:52 | info | root]: Epoch : 464
[2021-12-20 05:51:52 | info | root]: Train Loss : 0.0079482505
[2021-12-20 05:51:52 | info | root]: Test Loss : 0.011893726
[2021-12-20 05:51:57 | info | root]: Epoch : 465
[2021-12-20 05:51:57 | info | root]: Train Loss : 0.008191705
[2021-12-20 05:51:57 | info | root]: Test Loss : 0.012440486
[2021-12-20 05:52:05 | info | root]: Epoch : 466
[2021-12-20 05:52:05 | info | root]: Train Loss : 0.007847108
[2021-12-20 05:52:05 | info | root]: Test Loss : 0.011890201
[2021-12-20 05:52:15 | info | root]: Epoch : 467
[2021-12-20 05:52:15 | info | root]: Train Loss : 0.007834956
[2021-12-20 05:52:15 | info | root]: Test Loss : 0.011831919
[2021-12-20 05:52:28 | info | root]: Epoch : 468
[2021-12-20 05:52:28 | info | root]: Train Loss : 0.007936355
[2021-12-20 05:52:28 | info | root]: Test Loss : 0.011970304
[2021-12-20 05:52:33 | info | root]: Epoch : 469
[2021-12-20 05:52:33 | info | root]: Train Loss : 0.008009334
[2021-12-20 05:52:33 | info | root]: Test Loss : 0.012307879
[2021-12-20 05:52:39 | info | root]: Epoch : 470
[2021-12-20 05:52:39 | info | root]: Train Loss : 0.007960858
[2021-12-20 05:52:39 | info | root]: Test Loss : 0.011998088
[2021-12-20 05:52:47 | info | root]: Epoch : 471
[2021-12-20 05:52:47 | info | root]: Train Loss : 0.0082629705
[2021-12-20 05:52:47 | info | root]: Test Loss : 0.012115197
[2021-12-20 05:52:57 | info | root]: Epoch : 472
[2021-12-20 05:52:57 | info | root]: Train Loss : 0.008546373
[2021-12-20 05:52:57 | info | root]: Test Loss : 0.012828415
[2021-12-20 05:53:08 | info | root]: Epoch : 473
[2021-12-20 05:53:08 | info | root]: Train Loss : 0.008038782
[2021-12-20 05:53:08 | info | root]: Test Loss : 0.011821426
[2021-12-20 05:53:13 | info | root]: Epoch : 474
[2021-12-20 05:53:13 | info | root]: Train Loss : 0.008099464
[2021-12-20 05:53:13 | info | root]: Test Loss : 0.012208831
[2021-12-20 05:53:19 | info | root]: Epoch : 475
[2021-12-20 05:53:19 | info | root]: Train Loss : 0.008076739
[2021-12-20 05:53:19 | info | root]: Test Loss : 0.0122083025
[2021-12-20 05:53:27 | info | root]: Epoch : 476
[2021-12-20 05:53:27 | info | root]: Train Loss : 0.008327153
[2021-12-20 05:53:27 | info | root]: Test Loss : 0.012512781
[2021-12-20 05:53:37 | info | root]: Epoch : 477
[2021-12-20 05:53:37 | info | root]: Train Loss : 0.007993877
[2021-12-20 05:53:37 | info | root]: Test Loss : 0.012228284
[2021-12-20 05:53:48 | info | root]: Epoch : 478
[2021-12-20 05:53:48 | info | root]: Train Loss : 0.008083276
[2021-12-20 05:53:48 | info | root]: Test Loss : 0.0123176295
[2021-12-20 05:53:53 | info | root]: Epoch : 479
[2021-12-20 05:53:53 | info | root]: Train Loss : 0.008612134
[2021-12-20 05:53:53 | info | root]: Test Loss : 0.012810729
[2021-12-20 05:53:59 | info | root]: Epoch : 480
[2021-12-20 05:53:59 | info | root]: Train Loss : 0.008184116
[2021-12-20 05:53:59 | info | root]: Test Loss : 0.012135932
[2021-12-20 05:54:08 | info | root]: Epoch : 481
[2021-12-20 05:54:08 | info | root]: Train Loss : 0.008796389
[2021-12-20 05:54:08 | info | root]: Test Loss : 0.012843588
[2021-12-20 05:54:18 | info | root]: Epoch : 482
[2021-12-20 05:54:18 | info | root]: Train Loss : 0.008604024
[2021-12-20 05:54:18 | info | root]: Test Loss : 0.01271927
[2021-12-20 05:54:31 | info | root]: Epoch : 483
[2021-12-20 05:54:31 | info | root]: Train Loss : 0.007856186
[2021-12-20 05:54:31 | info | root]: Test Loss : 0.011951211
[2021-12-20 05:54:36 | info | root]: Epoch : 484
[2021-12-20 05:54:36 | info | root]: Train Loss : 0.0077849
[2021-12-20 05:54:36 | info | root]: Test Loss : 0.011672739
[2021-12-20 05:54:41 | info | root]: Epoch : 485
[2021-12-20 05:54:41 | info | root]: Train Loss : 0.00825216
[2021-12-20 05:54:41 | info | root]: Test Loss : 0.012173055
[2021-12-20 05:54:50 | info | root]: Epoch : 486
[2021-12-20 05:54:50 | info | root]: Train Loss : 0.0077211335
[2021-12-20 05:54:50 | info | root]: Test Loss : 0.011799405
[2021-12-20 05:55:00 | info | root]: Epoch : 487
[2021-12-20 05:55:00 | info | root]: Train Loss : 0.0076830643
[2021-12-20 05:55:00 | info | root]: Test Loss : 0.011791024
[2021-12-20 05:55:10 | info | root]: Epoch : 488
[2021-12-20 05:55:10 | info | root]: Train Loss : 0.008229191
[2021-12-20 05:55:10 | info | root]: Test Loss : 0.012550776
[2021-12-20 05:55:16 | info | root]: Epoch : 489
[2021-12-20 05:55:16 | info | root]: Train Loss : 0.007783105
[2021-12-20 05:55:16 | info | root]: Test Loss : 0.012069692
[2021-12-20 05:55:22 | info | root]: Epoch : 490
[2021-12-20 05:55:22 | info | root]: Train Loss : 0.008235544
[2021-12-20 05:55:22 | info | root]: Test Loss : 0.012555442
[2021-12-20 05:55:30 | info | root]: Epoch : 491
[2021-12-20 05:55:30 | info | root]: Train Loss : 0.007963721
[2021-12-20 05:55:30 | info | root]: Test Loss : 0.011842206
[2021-12-20 05:55:40 | info | root]: Epoch : 492
[2021-12-20 05:55:40 | info | root]: Train Loss : 0.007729721
[2021-12-20 05:55:40 | info | root]: Test Loss : 0.0119119715
[2021-12-20 05:55:51 | info | root]: Epoch : 493
[2021-12-20 05:55:51 | info | root]: Train Loss : 0.0076212864
[2021-12-20 05:55:51 | info | root]: Test Loss : 0.011837279
[2021-12-20 05:55:56 | info | root]: Epoch : 494
[2021-12-20 05:55:56 | info | root]: Train Loss : 0.007974654
[2021-12-20 05:55:56 | info | root]: Test Loss : 0.012098541
[2021-12-20 05:56:02 | info | root]: Epoch : 495
[2021-12-20 05:56:02 | info | root]: Train Loss : 0.008529565
[2021-12-20 05:56:02 | info | root]: Test Loss : 0.012485384
[2021-12-20 05:56:12 | info | root]: Epoch : 496
[2021-12-20 05:56:12 | info | root]: Train Loss : 0.007678667
[2021-12-20 05:56:12 | info | root]: Test Loss : 0.01174841
[2021-12-20 05:56:21 | info | root]: Epoch : 497
[2021-12-20 05:56:21 | info | root]: Train Loss : 0.008110361
[2021-12-20 05:56:21 | info | root]: Test Loss : 0.012332375
[2021-12-20 05:56:32 | info | root]: Epoch : 498
[2021-12-20 05:56:32 | info | root]: Train Loss : 0.007676935
[2021-12-20 05:56:32 | info | root]: Test Loss : 0.011786618
[2021-12-20 05:56:37 | info | root]: Epoch : 499
[2021-12-20 05:56:37 | info | root]: Train Loss : 0.007559586
[2021-12-20 05:56:37 | info | root]: Test Loss : 0.011667561
[2021-12-20 05:56:42 | info | root]: Epoch : 500
[2021-12-20 05:56:42 | info | root]: Train Loss : 0.007262114
[2021-12-20 05:56:42 | info | root]: Test Loss : 0.011554236
